timestamp_utc,run_id,status,mode,scale_id,agents,universal_agents,bound_k,states,atomic_propositions,actions_per_universal_agent,repetition,timeout_seconds,wall_seconds,cpu_seconds,peak_rss_mb,satisfiable,existential_candidates,universal_profiles_checked,unrestricted_opponent_checks,unrestricted_opponent_shortcuts,complete_profile_checks,raw_domain_size_per_universal_agent,raw_profile_space_upper_bound,formula,model_file,error
2026-09-02T14:31:08.898704+00:00,20260902T135103Z,completed,space,S10-P5,4,3,1,10,5,2,2,120.0,0.027991499984636903,0.03125,33.8984375,True,1,8,1,0,8,2,8,"E{1}xA{1}yA{1}zA{1}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_4_agents.txt,
2026-09-02T14:31:09.235547+00:00,20260902T135103Z,completed,space,S10-P5,4,3,1,10,5,2,3,120.0,0.028878799988888204,0.03125,33.640625,True,1,8,1,0,8,2,8,"E{1}xA{1}yA{1}zA{1}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_4_agents.txt,
2026-09-02T14:31:09.566456+00:00,20260902T135103Z,completed,space,S10-P5,4,3,2,10,5,2,1,120.0,75.6777873999672,71.5625,34.60546875,False,1,7745,1,0,7745,42,74088,"E{1}xA{2}yA{2}zA{2}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_4_agents.txt,
2026-09-02T14:32:25.525666+00:00,20260902T135103Z,completed,space,S10-P5,4,3,2,10,5,2,2,120.0,83.09230839996599,79.203125,34.40625,False,1,7745,1,0,7745,42,74088,"E{1}xA{2}yA{2}zA{2}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_4_agents.txt,
2026-09-02T14:33:49.003414+00:00,20260902T135103Z,completed,space,S10-P5,4,3,2,10,5,2,3,120.0,79.509648899897,75.078125,34.62890625,False,1,7745,1,0,7745,42,74088,"E{1}xA{2}yA{2}zA{2}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_4_agents.txt,
2026-09-02T14:35:08.846389+00:00,20260902T135103Z,timeout,space,S10-P5,4,3,3,10,5,2,1,120.0,120.0,,,,,,,,,762,442450728,"E{1}xA{3}yA{3}zA{3}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_4_agents.txt,timeout
2026-09-02T14:37:08.892668+00:00,20260902T135103Z,timeout,space,S10-P5,4,3,3,10,5,2,2,120.0,120.0,,,,,,,,,762,442450728,"E{1}xA{3}yA{3}zA{3}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_4_agents.txt,timeout
2026-09-02T14:39:08.908922+00:00,20260902T135103Z,timeout,space,S10-P5,4,3,3,10,5,2,3,120.0,120.0,,,,,,,,,762,442450728,"E{1}xA{3}yA{3}zA{3}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_4_agents.txt,timeout
2026-09-02T14:41:08.937915+00:00,20260902T135103Z,timeout,space,S10-P5,4,3,4,10,5,2,1,120.0,120.0,,,,,,,,,12602,2001328711208,"E{1}xA{4}yA{4}zA{4}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_4_agents.txt,timeout
2026-09-02T14:43:08.978289+00:00,20260902T135103Z,timeout,space,S10-P5,4,3,4,10,5,2,2,120.0,120.0,,,,,,,,,12602,2001328711208,"E{1}xA{4}yA{4}zA{4}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_4_agents.txt,timeout
2026-09-02T14:45:08.989020+00:00,20260902T135103Z,timeout,space,S10-P5,4,3,4,10,5,2,3,120.0,120.0,,,,,,,,,12602,2001328711208,"E{1}xA{4}yA{4}zA{4}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_4_agents.txt,timeout
2026-09-02T14:47:09.004287+00:00,20260902T135103Z,completed,space,S10-P5,5,4,1,10,5,2,1,120.0,0.05921129998750985,0.0625,33.76953125,True,1,16,1,0,16,2,16,"E{1}xA{1}yA{1}zA{1}uA{1}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_5_agents.txt,
2026-09-02T14:47:09.343057+00:00,20260902T135103Z,completed,space,S10-P5,5,4,1,10,5,2,2,120.0,0.05587989999912679,0.0625,33.5703125,True,1,16,1,0,16,2,16,"E{1}xA{1}yA{1}zA{1}uA{1}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_5_agents.txt,
2026-09-02T14:47:09.643972+00:00,20260902T135103Z,completed,space,S10-P5,5,4,1,10,5,2,3,120.0,0.06044330005533993,0.03125,33.79296875,True,1,16,1,0,16,2,16,"E{1}xA{1}yA{1}zA{1}uA{1}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_5_agents.txt,
2026-09-02T14:47:09.957270+00:00,20260902T135103Z,timeout,space,S10-P5,5,4,2,10,5,2,1,120.0,120.0,,,,,,,,,42,3111696,"E{1}xA{2}yA{2}zA{2}uA{2}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_5_agents.txt,timeout
2026-09-02T14:49:09.995199+00:00,20260902T135103Z,timeout,space,S10-P5,5,4,2,10,5,2,2,120.0,120.0,,,,,,,,,42,3111696,"E{1}xA{2}yA{2}zA{2}uA{2}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_5_agents.txt,timeout
2026-09-02T14:51:10.026256+00:00,20260902T135103Z,timeout,space,S10-P5,5,4,2,10,5,2,3,120.0,120.0,,,,,,,,,42,3111696,"E{1}xA{2}yA{2}zA{2}uA{2}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_5_agents.txt,timeout
2026-09-02T14:53:10.057050+00:00,20260902T135103Z,timeout,space,S10-P5,5,4,3,10,5,2,1,120.0,120.0,,,,,,,,,762,337147454736,"E{1}xA{3}yA{3}zA{3}uA{3}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_5_agents.txt,timeout
2026-09-02T14:55:10.094257+00:00,20260902T135103Z,timeout,space,S10-P5,5,4,3,10,5,2,2,120.0,120.0,,,,,,,,,762,337147454736,"E{1}xA{3}yA{3}zA{3}uA{3}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_5_agents.txt,timeout
2026-09-02T14:57:10.101361+00:00,20260902T135103Z,timeout,space,S10-P5,5,4,3,10,5,2,3,120.0,120.0,,,,,,,,,762,337147454736,"E{1}xA{3}yA{3}zA{3}uA{3}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_5_agents.txt,timeout
2026-09-02T14:59:10.104518+00:00,20260902T135103Z,timeout,space,S10-P5,5,4,4,10,5,2,1,120.0,120.0,,,,,,,,,12602,25220744418643216,"E{1}xA{4}yA{4}zA{4}uA{4}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_5_agents.txt,timeout
2026-09-02T15:01:10.138031+00:00,20260902T135103Z,timeout,space,S10-P5,5,4,4,10,5,2,2,120.0,120.0,,,,,,,,,12602,25220744418643216,"E{1}xA{4}yA{4}zA{4}uA{4}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_5_agents.txt,timeout
2026-09-02T15:03:10.160279+00:00,20260902T135103Z,timeout,space,S10-P5,5,4,4,10,5,2,3,120.0,120.0,,,,,,,,,12602,25220744418643216,"E{1}xA{4}yA{4}zA{4}uA{4}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S10_P5_5_agents.txt,timeout
2026-09-02T15:05:10.163512+00:00,20260902T135103Z,completed,space,S14-P7,2,1,1,14,7,2,1,120.0,0.014531699940562248,0.015625,33.7109375,True,1,2,1,0,2,2,2,"E{1}xA{1}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_2_agents.txt,
2026-09-02T15:05:10.475330+00:00,20260902T135103Z,completed,space,S14-P7,2,1,1,14,7,2,2,120.0,0.021167099941521883,0.015625,33.80859375,True,1,2,1,0,2,2,2,"E{1}xA{1}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_2_agents.txt,
2026-09-02T15:05:10.777497+00:00,20260902T135103Z,completed,space,S14-P7,2,1,1,14,7,2,3,120.0,0.013391099986620247,0.015625,33.90625,True,1,2,1,0,2,2,2,"E{1}xA{1}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_2_agents.txt,
2026-09-02T15:05:11.053516+00:00,20260902T135103Z,completed,space,S14-P7,2,1,2,14,7,2,1,120.0,0.10428810003213584,0.109375,33.7421875,False,1,25,1,0,25,58,58,"E{1}xA{2}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_2_agents.txt,
2026-09-02T15:05:11.440485+00:00,20260902T135103Z,completed,space,S14-P7,2,1,2,14,7,2,2,120.0,0.1015006999950856,0.09375,33.6875,False,1,25,1,0,25,58,58,"E{1}xA{2}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_2_agents.txt,
2026-09-02T15:05:11.765883+00:00,20260902T135103Z,completed,space,S14-P7,2,1,2,14,7,2,3,120.0,0.10767290007788688,0.09375,33.89453125,False,1,25,1,0,25,58,58,"E{1}xA{2}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_2_agents.txt,
2026-09-02T15:05:12.127732+00:00,20260902T135103Z,completed,space,S14-P7,2,1,3,14,7,2,1,120.0,0.11390939995180815,0.109375,33.73828125,False,1,23,1,0,23,1514,1514,"E{1}xA{3}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_2_agents.txt,
2026-09-02T15:05:12.513890+00:00,20260902T135103Z,completed,space,S14-P7,2,1,3,14,7,2,2,120.0,0.11798520002048463,0.109375,33.7734375,False,1,23,1,0,23,1514,1514,"E{1}xA{3}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_2_agents.txt,
2026-09-02T15:05:12.894219+00:00,20260902T135103Z,completed,space,S14-P7,2,1,3,14,7,2,3,120.0,0.10995799989905208,0.109375,33.75390625,False,1,23,1,0,23,1514,1514,"E{1}xA{3}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_2_agents.txt,
2026-09-02T15:05:13.228279+00:00,20260902T135103Z,completed,space,S14-P7,2,1,4,14,7,2,1,120.0,0.1206990999635309,0.109375,33.8828125,False,1,21,1,0,21,37130,37130,"E{1}xA{4}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_2_agents.txt,
2026-09-02T15:05:13.607815+00:00,20260902T135103Z,completed,space,S14-P7,2,1,4,14,7,2,2,120.0,0.1263948999112472,0.125,33.8125,False,1,21,1,0,21,37130,37130,"E{1}xA{4}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_2_agents.txt,
2026-09-02T15:05:14.017592+00:00,20260902T135103Z,completed,space,S14-P7,2,1,4,14,7,2,3,120.0,0.14092489995528013,0.140625,33.703125,False,1,21,1,0,21,37130,37130,"E{1}xA{4}y:(x,1)(y,2)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_2_agents.txt,
2026-09-02T15:05:14.470879+00:00,20260902T135103Z,completed,space,S14-P7,3,2,1,14,7,2,1,120.0,0.028604599996469915,0.03125,33.5859375,True,1,4,1,0,4,2,4,"E{1}xA{1}yA{1}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_3_agents.txt,
2026-09-02T15:05:14.810124+00:00,20260902T135103Z,completed,space,S14-P7,3,2,1,14,7,2,2,120.0,0.021774900029413402,0.015625,33.8125,True,1,4,1,0,4,2,4,"E{1}xA{1}yA{1}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_3_agents.txt,
2026-09-02T15:05:15.092978+00:00,20260902T135103Z,completed,space,S14-P7,3,2,1,14,7,2,3,120.0,0.04680829995777458,0.046875,33.7734375,True,1,4,1,0,4,2,4,"E{1}xA{1}yA{1}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_3_agents.txt,
2026-09-02T15:05:15.705976+00:00,20260902T135103Z,completed,space,S14-P7,3,2,2,14,7,2,1,120.0,4.110065400018357,3.515625,33.80078125,False,1,721,1,0,721,58,3364,"E{1}xA{2}yA{2}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_3_agents.txt,
2026-09-02T15:05:20.300640+00:00,20260902T135103Z,completed,space,S14-P7,3,2,2,14,7,2,2,120.0,3.9638911000220105,3.671875,33.7578125,False,1,721,1,0,721,58,3364,"E{1}xA{2}yA{2}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_3_agents.txt,
2026-09-02T15:05:24.576316+00:00,20260902T135103Z,completed,space,S14-P7,3,2,2,14,7,2,3,120.0,4.283390700002201,3.78125,33.8984375,False,1,721,1,0,721,58,3364,"E{1}xA{2}yA{2}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_3_agents.txt,
2026-09-02T15:05:29.174840+00:00,20260902T135103Z,completed,space,S14-P7,3,2,3,14,7,2,1,120.0,113.93099189992063,108.265625,35.51953125,False,1,8669,1,0,8669,1514,2292196,"E{1}xA{3}yA{3}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_3_agents.txt,
2026-09-02T15:07:23.424428+00:00,20260902T135103Z,completed,space,S14-P7,3,2,3,14,7,2,2,120.0,116.31478929996956,109.390625,35.50390625,False,1,8669,1,0,8669,1514,2292196,"E{1}xA{3}yA{3}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_3_agents.txt,
2026-09-02T15:09:20.064732+00:00,20260902T135103Z,completed,space,S14-P7,3,2,3,14,7,2,3,120.0,117.37360270007048,111.4375,35.5390625,False,1,8669,1,0,8669,1514,2292196,"E{1}xA{3}yA{3}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_3_agents.txt,
2026-09-02T15:11:17.765874+00:00,20260902T135103Z,timeout,space,S14-P7,3,2,4,14,7,2,1,120.0,120.0,,,,,,,,,37130,1378636900,"E{1}xA{4}yA{4}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_3_agents.txt,timeout
2026-09-02T15:13:17.796205+00:00,20260902T135103Z,timeout,space,S14-P7,3,2,4,14,7,2,2,120.0,120.0,,,,,,,,,37130,1378636900,"E{1}xA{4}yA{4}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_3_agents.txt,timeout
2026-09-02T15:15:17.813718+00:00,20260902T135103Z,timeout,space,S14-P7,3,2,4,14,7,2,3,120.0,120.0,,,,,,,,,37130,1378636900,"E{1}xA{4}yA{4}z:(x,1)(y,2)(z,3)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_3_agents.txt,timeout
2026-09-02T15:17:17.834984+00:00,20260902T135103Z,completed,space,S14-P7,4,3,1,14,7,2,1,120.0,0.03676040004938841,0.03125,33.9765625,True,1,8,1,0,8,2,8,"E{1}xA{1}yA{1}zA{1}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_4_agents.txt,
2026-09-02T15:17:18.154056+00:00,20260902T135103Z,completed,space,S14-P7,4,3,1,14,7,2,2,120.0,0.0380072999978438,0.03125,33.71484375,True,1,8,1,0,8,2,8,"E{1}xA{1}yA{1}zA{1}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_4_agents.txt,
2026-09-02T15:17:18.471781+00:00,20260902T135103Z,completed,space,S14-P7,4,3,1,14,7,2,3,120.0,0.04252170003019273,0.046875,33.74609375,True,1,8,1,0,8,2,8,"E{1}xA{1}yA{1}zA{1}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_4_agents.txt,
2026-09-02T15:17:18.816381+00:00,20260902T135103Z,timeout,space,S14-P7,4,3,2,14,7,2,1,120.0,120.0,,,,,,,,,58,195112,"E{1}xA{2}yA{2}zA{2}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_4_agents.txt,timeout
2026-09-02T15:19:18.860604+00:00,20260902T135103Z,timeout,space,S14-P7,4,3,2,14,7,2,2,120.0,120.0,,,,,,,,,58,195112,"E{1}xA{2}yA{2}zA{2}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_4_agents.txt,timeout
2026-09-02T15:21:18.880716+00:00,20260902T135103Z,timeout,space,S14-P7,4,3,2,14,7,2,3,120.0,120.0,,,,,,,,,58,195112,"E{1}xA{2}yA{2}zA{2}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_4_agents.txt,timeout
2026-09-02T15:23:18.912137+00:00,20260902T135103Z,timeout,space,S14-P7,4,3,3,14,7,2,1,120.0,120.0,,,,,,,,,1514,3470384744,"E{1}xA{3}yA{3}zA{3}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_4_agents.txt,timeout
2026-09-02T15:25:18.949728+00:00,20260902T135103Z,timeout,space,S14-P7,4,3,3,14,7,2,2,120.0,120.0,,,,,,,,,1514,3470384744,"E{1}xA{3}yA{3}zA{3}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_4_agents.txt,timeout
2026-09-02T15:27:18.974406+00:00,20260902T135103Z,timeout,space,S14-P7,4,3,3,14,7,2,3,120.0,120.0,,,,,,,,,1514,3470384744,"E{1}xA{3}yA{3}zA{3}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_4_agents.txt,timeout
2026-09-02T15:29:18.991070+00:00,20260902T135103Z,timeout,space,S14-P7,4,3,4,14,7,2,1,120.0,120.0,,,,,,,,,37130,51188788097000,"E{1}xA{4}yA{4}zA{4}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_4_agents.txt,timeout
2026-09-02T15:31:19.020263+00:00,20260902T135103Z,timeout,space,S14-P7,4,3,4,14,7,2,2,120.0,120.0,,,,,,,,,37130,51188788097000,"E{1}xA{4}yA{4}zA{4}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_4_agents.txt,timeout
2026-09-02T15:33:19.027206+00:00,20260902T135103Z,timeout,space,S14-P7,4,3,4,14,7,2,3,120.0,120.0,,,,,,,,,37130,51188788097000,"E{1}xA{4}yA{4}zA{4}u:(x,1)(y,2)(z,3)(u,4)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_4_agents.txt,timeout
2026-09-02T15:35:19.055277+00:00,20260902T135103Z,completed,space,S14-P7,5,4,1,14,7,2,1,120.0,0.07674559997394681,0.078125,33.8515625,True,1,16,1,0,16,2,16,"E{1}xA{1}yA{1}zA{1}uA{1}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_5_agents.txt,
2026-09-02T15:35:19.412781+00:00,20260902T135103Z,completed,space,S14-P7,5,4,1,14,7,2,2,120.0,0.07232500007376075,0.0625,33.6953125,True,1,16,1,0,16,2,16,"E{1}xA{1}yA{1}zA{1}uA{1}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_5_agents.txt,
2026-09-02T15:35:19.749083+00:00,20260902T135103Z,completed,space,S14-P7,5,4,1,14,7,2,3,120.0,0.07082969998009503,0.0625,33.8203125,True,1,16,1,0,16,2,16,"E{1}xA{1}yA{1}zA{1}uA{1}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_5_agents.txt,
2026-09-02T15:35:20.087024+00:00,20260902T135103Z,timeout,space,S14-P7,5,4,2,14,7,2,1,120.0,120.0,,,,,,,,,58,11316496,"E{1}xA{2}yA{2}zA{2}uA{2}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_5_agents.txt,timeout
2026-09-02T15:37:20.117485+00:00,20260902T135103Z,timeout,space,S14-P7,5,4,2,14,7,2,2,120.0,120.0,,,,,,,,,58,11316496,"E{1}xA{2}yA{2}zA{2}uA{2}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_5_agents.txt,timeout
2026-09-02T15:39:20.148656+00:00,20260902T135103Z,timeout,space,S14-P7,5,4,2,14,7,2,3,120.0,120.0,,,,,,,,,58,11316496,"E{1}xA{2}yA{2}zA{2}uA{2}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_5_agents.txt,timeout
2026-09-02T15:41:20.167698+00:00,20260902T135103Z,timeout,space,S14-P7,5,4,3,14,7,2,1,120.0,120.0,,,,,,,,,1514,5254162502416,"E{1}xA{3}yA{3}zA{3}uA{3}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_5_agents.txt,timeout
2026-09-02T15:43:20.197389+00:00,20260902T135103Z,timeout,space,S14-P7,5,4,3,14,7,2,2,120.0,120.0,,,,,,,,,1514,5254162502416,"E{1}xA{3}yA{3}zA{3}uA{3}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_5_agents.txt,timeout
2026-09-02T15:45:20.233715+00:00,20260902T135103Z,timeout,space,S14-P7,5,4,3,14,7,2,3,120.0,120.0,,,,,,,,,1514,5254162502416,"E{1}xA{3}yA{3}zA{3}uA{3}v:(x,1)(y,2)(z,3)(u,4)(v,5)Fgoal",C:\Users\utente\Downloads\VITAMIN-NatSL\benchmark_results\natsl_scalability\models\bounded_opponent_S14_P7_5_agents.txt,timeout
